seed,solver,adaptive,tol,n_steps,fwd_nfe,bwd_nfe,fwd_time_s,abs_err,rel_err,recon_rel,recon_ok,capped,train_tol,train_epochs,test_acc,hardware
4,euler,0,0.0,2,2,2,0.0014399419305846095,11524.0224609375,0.977270504433974,6.921229839324951,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,euler,0,0.0,4,4,4,0.002414526999928057,10950.701171875,0.9286511974806912,4.247588634490967,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,euler,0,0.0,8,8,8,0.004363283049315214,9659.599609375,0.8191620430177607,1.727160096168518,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,euler,0,0.0,16,16,16,0.008271032944321632,7553.92724609375,0.6405949238012004,0.8703206777572632,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,euler,0,0.0,32,32,32,0.01606438308954239,5124.23681640625,0.43455013346104554,0.3602873384952545,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,euler,0,0.0,64,64,64,0.03156537702307105,3081.3671875,0.2613088681388637,0.1696358621120453,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,euler,0,0.0,128,128,128,0.06266284792218357,1707.59765625,0.14480923033171098,0.08490782976150513,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,1,2,2,0.0013655180810019374,11350.3076171875,0.9625389822111841,23.648740768432617,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,2,4,4,0.002257058979012072,10117.4521484375,0.8579892653112501,12.599977493286133,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,4,8,8,0.0040467469953000546,7337.34619140625,0.6222282226529907,5.511539936065674,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,8,16,16,0.00761477102059871,3788.59326171875,0.3212836889658261,0.3166617751121521,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,16,32,32,0.014831963926553726,1389.3140869140625,0.1178178611798087,0.043984051793813705,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,32,64,64,0.02916173101402819,423.0793762207031,0.03587835730243636,0.005406734999269247,1,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,64,128,128,0.057679302990436554,114.24320983886719,0.009688155302181131,0.0011724872747436166,1,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,midpoint,0,0.0,128,256,256,0.11466913402546197,29.754714965820312,0.0025232860663455137,0.00032798422034829855,1,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,1,4,4,0.002293106052093208,9000.103515625,0.7632348628689929,146.69149780273438,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,2,8,8,0.004112508031539619,4385.33154296875,0.37188882472541124,80.81340789794922,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,4,16,16,0.007785446010529995,1030.9110107421875,0.08742424157099356,4.779503345489502,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,8,32,32,0.01511400192975998,124.07786560058594,0.010522162614277908,0.10290427505970001,0,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,16,64,64,0.029706478933803737,11.42237663269043,0.00096865064360141,0.0068964301608502865,1,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,32,128,128,0.0587272149277851,0.7382310628890991,6.260413372708468e-05,0.0017251612152904272,1,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,64,256,256,0.11687848903238773,0.20203208923339844,1.7132906710849195e-05,0.0008742398349568248,1,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
4,rk4,0,0.0,128,512,512,0.23346408491488546,0.08562254905700684,7.261040317432402e-06,0.0004796973953489214,1,0,0.001,5,0.96875,NVIDIA A100 80GB PCIe MIG 4g.40gb
