field,seed,trained,solver,tol,adjoint_tol,adj_offset,fwd_nfe,bwd_nfe,ratio,recon_rel,recon_ok,grad_reldiff,grad_ok,wall_s,capped,ref_tol,hardware
spheres,1,1,scipy:LSODA,1e-07,9.999999999999999e-06,100.0,3005,843866,280.8206322795341,3.9935330278240144e-06,1,0.0001255631650565192,1,227.39,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:BDF,0.001,0.001,1.0,807,8759,10.853779429987608,0.0454692542552948,0,0.012828510254621506,0,4.24,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:BDF,0.001,0.1,100.0,807,55769,69.10656753407683,0.0454692542552948,0,0.04605751484632492,0,18.09,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:BDF,1e-05,1e-05,1.0,450,17664,39.25333333333333,0.0012360442196950316,1,0.00046251469757407904,1,25.96,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:BDF,1e-05,0.001,100.0,450,8791,19.535555555555554,0.0012360442196950316,1,0.0013601916143670678,1,4.09,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:BDF,1e-07,1e-07,1.0,1293,41910,32.41299303944316,1.3096107068122365e-05,1,7.151569298002869e-05,1,179.74,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:BDF,1e-07,9.999999999999999e-06,100.0,1293,9456,7.31322505800464,1.3096107068122365e-05,1,0.00024787563597783446,1,26.24,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:RK45,0.001,0.001,1.0,44,164,3.727272727272727,0.14736637473106384,0,0.0072358837351202965,1,0.06,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:RK45,0.001,0.1,100.0,44,56,1.2727272727272727,0.14736637473106384,0,0.030992068350315094,0,0.03,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:RK45,1e-05,1e-05,1.0,98,1844,18.816326530612244,0.0038109237793833017,1,0.00038358636084012687,1,0.57,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:RK45,1e-05,0.001,100.0,98,182,1.8571428571428572,0.0038109237793833017,1,0.0019174525514245033,1,0.07,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:RK45,1e-07,1e-07,1.0,506,24806,49.023715415019765,0.0001533694885438308,1,6.367553578456864e-05,1,7.24,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,1,scipy:RK45,1e-07,9.999999999999999e-06,100.0,506,1832,3.6205533596837944,0.0001533694885438308,1,0.0001374718704028055,1,0.6,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri5,0.001,0.001,1.0,14,44,3.142857142857143,0.003095215419307351,1,0.0027369842864573,1,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri5,0.001,0.1,100.0,14,26,1.8571428571428572,0.003095215419307351,1,0.019453268498182297,0,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri5,1e-05,1e-05,1.0,26,386,14.846153846153847,0.0004958320059813559,1,0.0005354042514227331,1,0.14,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri5,1e-05,0.001,100.0,26,44,1.6923076923076923,0.0004958320059813559,1,0.004389228764921427,1,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri5,1e-07,1e-07,1.0,74,5492,74.21621621621621,2.9490822271327488e-05,1,0.0002882952685467899,1,1.97,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri5,1e-07,9.999999999999999e-06,100.0,74,344,4.648648648648648,2.9490822271327488e-05,1,0.00039770198054611683,1,0.14,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri8,0.001,0.001,1.0,41,613,14.951219512195122,0.0007570522138848901,1,0.0005867679719813168,1,0.2,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri8,0.001,0.1,100.0,41,119,2.902439024390244,0.0007570522138848901,1,0.0022625569254159927,1,0.05,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri8,1e-05,1e-05,1.0,119,8179,68.73109243697479,9.732496255310252e-05,1,0.0002726535312831402,1,2.51,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri8,1e-05,0.001,100.0,119,678,5.697478991596639,9.732496255310252e-05,1,0.0004449109546840191,1,0.24,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri8,1e-07,1e-07,1.0,691,61388,88.83936324167873,2.169907702409546e-06,1,0.0002805963740684092,1,19.09,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,dopri8,1e-07,9.999999999999999e-06,100.0,691,9167,13.26628075253256,2.169907702409546e-06,1,0.00028273064526729286,1,3.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,bosh3,0.001,0.001,1.0,11,38,3.4545454545454546,0.011600139550864697,0,0.018450770527124405,0,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,bosh3,0.001,0.1,100.0,11,14,1.2727272727272727,0.011600139550864697,0,0.023808548226952553,0,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,bosh3,1e-05,1e-05,1.0,32,1037,32.40625,0.0002786383265629411,1,0.00041095499182119966,1,0.41,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,bosh3,1e-05,0.001,100.0,32,50,1.5625,0.0002786383265629411,1,0.0014317649183794856,1,0.03,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,bosh3,1e-07,1e-07,1.0,176,17645,100.25568181818181,5.110913662065286e-06,1,0.0002796837652567774,1,6.61,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,bosh3,1e-07,9.999999999999999e-06,100.0,176,1013,5.755681818181818,5.110913662065286e-06,1,0.0002572090597823262,1,0.46,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,adaptive_heun,0.001,0.001,1.0,9,58,6.444444444444445,0.001695342012681067,1,0.0013997087953612208,1,0.04,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,adaptive_heun,0.001,0.1,100.0,9,7,0.7777777777777778,0.001695342012681067,1,0.03031035140156746,0,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,adaptive_heun,1e-05,1e-05,1.0,46,1552,33.73913043478261,1.378116212435998e-05,1,0.00028480630135163665,1,0.92,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,adaptive_heun,1e-05,0.001,100.0,46,57,1.2391304347826086,1.378116212435998e-05,1,0.0011168655473738909,1,0.07,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,adaptive_heun,1e-07,1e-07,1.0,404,12150,30.074257425742573,1.0068815754493698e-06,1,0.00028040085453540087,1,7.11,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,adaptive_heun,1e-07,9.999999999999999e-06,100.0,404,1573,3.8935643564356437,1.0068815754493698e-06,1,0.00028854457195848227,1,1.26,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:LSODA,0.001,0.001,1.0,15,97,6.466666666666667,0.001906855497509241,1,0.002307529328390956,1,0.03,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:LSODA,0.001,0.1,100.0,15,25,1.6666666666666667,0.001906855497509241,1,0.026455216109752655,0,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:LSODA,1e-05,1e-05,1.0,53,107009,2019.0377358490566,3.189705603290349e-05,1,0.0002917593519669026,1,30.36,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:LSODA,1e-05,0.001,100.0,53,97,1.830188679245283,3.189705603290349e-05,1,0.0007787124486640096,1,0.04,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:LSODA,1e-07,1e-07,1.0,271,171976,634.5977859778598,1.1935417205677368e-06,1,0.0002805247204378247,1,48.48,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:LSODA,1e-07,9.999999999999999e-06,100.0,271,66517,245.45018450184503,1.1935417205677368e-06,1,0.0002821445232257247,1,18.86,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:BDF,0.001,0.001,1.0,447,3051,6.825503355704698,0.004192547407001257,1,0.003211523871868849,1,1.28,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:BDF,0.001,0.1,100.0,447,3026,6.769574944071588,0.004192547407001257,1,0.05159786716103554,0,1.05,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:BDF,1e-05,1e-05,1.0,303,3283,10.834983498349835,0.00013962756202090532,1,0.00035735953133553267,1,3.14,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:BDF,1e-05,0.001,100.0,303,3047,10.056105610561056,0.00013962756202090532,1,0.004398288205265999,1,1.3,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:BDF,1e-07,1e-07,1.0,431,9250,21.46171693735499,2.3277802938537207e-06,1,0.00028002221370115876,1,41.32,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:BDF,1e-07,9.999999999999999e-06,100.0,431,3279,7.607888631090487,2.3277802938537207e-06,1,0.00039718483458273113,1,3.06,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:RK45,0.001,0.001,1.0,20,32,1.6,0.0027286596596240997,1,0.005931618623435497,1,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:RK45,0.001,0.1,100.0,20,20,1.0,0.0027286596596240997,1,0.00836365669965744,1,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:RK45,1e-05,1e-05,1.0,26,158,6.076923076923077,0.0003768335736822337,1,0.0008644232293590903,1,0.05,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:RK45,1e-05,0.001,100.0,26,32,1.2307692307692308,0.0003768335736822337,1,0.004927251487970352,1,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:RK45,1e-07,1e-07,1.0,86,2906,33.7906976744186,2.334988494112622e-05,1,0.00028636871138587594,1,0.8,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,1,0,scipy:RK45,1e-07,9.999999999999999e-06,100.0,86,158,1.8372093023255813,2.334988494112622e-05,1,0.0007471282733604312,1,0.07,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
