field,seed,trained,solver,tol,adjoint_tol,adj_offset,fwd_nfe,bwd_nfe,ratio,recon_rel,recon_ok,grad_reldiff,grad_ok,wall_s,capped,ref_tol,hardware
spheres,2,1,adaptive_heun,1e-07,9.999999999999999e-06,100.0,11453,18066,1.577403300445298,4.809059464605525e-05,1,0.000900372804608196,1,19.24,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:LSODA,0.001,0.001,1.0,117,19329,165.2051282051282,0.034476324915885925,0,0.010336711071431637,0,5.23,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:LSODA,0.001,0.1,100.0,117,116,0.9914529914529915,0.034476324915885925,0,0.019569354131817818,0,0.05,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:LSODA,1e-05,1e-05,1.0,-1,-1,nan,nan,0,nan,0,600.0,1,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:LSODA,1e-05,0.001,100.0,833,23553,28.274909963985593,0.001255225040949881,1,0.0008380546350963414,1,6.39,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:LSODA,1e-07,1e-07,1.0,-1,-1,nan,nan,0,nan,0,600.0,1,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:LSODA,1e-07,9.999999999999999e-06,100.0,-1,-1,nan,nan,0,nan,0,600.0,1,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:BDF,0.001,0.001,1.0,855,28265,33.058479532163744,0.23800112307071686,0,0.051829807460308075,0,10.91,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:BDF,0.001,0.1,100.0,855,136066,159.14152046783624,0.23800112307071686,0,0.25819066166877747,0,47.15,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:BDF,1e-05,1e-05,1.0,1137,16705,14.692172383465259,0.004445789381861687,1,0.0005755179445259273,1,45.68,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:BDF,1e-05,0.001,100.0,1137,28278,24.87071240105541,0.004445789381861687,1,0.0062213377095758915,1,10.81,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:BDF,1e-07,1e-07,1.0,2751,85019,30.904761904761905,6.354884681059048e-05,1,0.001093066530302167,1,416.37,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:BDF,1e-07,9.999999999999999e-06,100.0,2751,8370,3.0425299890948745,6.354884681059048e-05,1,0.0018540133023634553,1,36.65,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:RK45,0.001,0.001,1.0,68,158,2.323529411764706,0.3761570155620575,0,0.05210937559604645,0,0.06,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:RK45,0.001,0.1,100.0,68,56,0.8235294117647058,0.3761570155620575,0,1.4881747961044312,0,0.03,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:RK45,1e-05,1e-05,1.0,176,3152,17.90909090909091,0.016083242371678352,0,0.0009224538807757199,1,0.84,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:RK45,1e-05,0.001,100.0,176,164,0.9318181818181818,0.016083242371678352,0,0.02076740376651287,0,0.08,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:RK45,1e-07,1e-07,1.0,1028,46562,45.293774319066145,0.0005287425592541695,1,0.0010360899614170194,1,12.28,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,1,scipy:RK45,1e-07,9.999999999999999e-06,100.0,1028,3254,3.1653696498054473,0.0005287425592541695,1,0.001135745202191174,1,1.07,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri5,0.001,0.001,1.0,20,44,2.2,0.003465878777205944,1,0.0033536560367792845,1,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri5,0.001,0.1,100.0,20,26,1.3,0.003465878777205944,1,0.022225938737392426,0,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri5,1e-05,1e-05,1.0,32,314,9.8125,0.000576885708142072,1,0.00038182191201485693,1,0.11,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri5,1e-05,0.001,100.0,32,38,1.1875,0.000576885708142072,1,0.0033634023275226355,1,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri5,1e-07,1e-07,1.0,92,4538,49.32608695652174,3.2432577427243814e-05,1,0.000252712779911235,1,1.44,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri5,1e-07,9.999999999999999e-06,100.0,92,284,3.0869565217391304,3.2432577427243814e-05,1,0.0005460044485516846,1,0.12,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri8,0.001,0.001,1.0,41,535,13.048780487804878,0.0006394928204827011,1,0.0005332594155333936,1,0.17,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri8,0.001,0.1,100.0,41,106,2.5853658536585367,0.0006394928204827011,1,0.004802692215889692,1,0.04,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri8,1e-05,1e-05,1.0,132,7282,55.166666666666664,6.343555287458003e-05,1,0.000277098297374323,1,2.15,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri8,1e-05,0.001,100.0,132,535,4.053030303030303,6.343555287458003e-05,1,0.0005318615003488958,1,0.19,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri8,1e-07,1e-07,1.0,756,50754,67.13492063492063,1.39235521601222e-06,1,0.00025238629314117134,1,14.8,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,dopri8,1e-07,9.999999999999999e-06,100.0,756,7802,10.32010582010582,1.39235521601222e-06,1,0.00025389669463038445,1,2.42,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,bosh3,0.001,0.001,1.0,11,53,4.818181818181818,0.0171140618622303,0,0.013435534201562405,0,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,bosh3,0.001,0.1,100.0,11,14,1.2727272727272727,0.0171140618622303,0,0.023451944813132286,0,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,bosh3,1e-05,1e-05,1.0,35,887,25.34285714285714,0.0006303911213763058,1,0.00029977873782627285,1,0.32,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,bosh3,1e-05,0.001,100.0,35,62,1.7714285714285714,0.0006303911213763058,1,0.0027000128757208586,1,0.04,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,bosh3,1e-07,1e-07,1.0,194,14237,73.38659793814433,4.625818746717414e-06,1,0.0002513077051844448,1,4.98,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,bosh3,1e-07,9.999999999999999e-06,100.0,194,893,4.603092783505154,4.625818746717414e-06,1,0.0002291309938300401,1,0.39,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,adaptive_heun,0.001,0.001,1.0,9,62,6.888888888888889,0.0013111113803461194,1,0.001965189818292856,1,0.04,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,adaptive_heun,0.001,0.1,100.0,9,8,0.8888888888888888,0.0013111113803461194,1,0.021437617018818855,0,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,adaptive_heun,1e-05,1e-05,1.0,54,1162,21.51851851851852,1.0762347301351838e-05,1,0.0002560079446993768,1,0.68,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,adaptive_heun,1e-05,0.001,100.0,54,63,1.1666666666666667,1.0762347301351838e-05,1,0.0005259072058834136,1,0.09,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,adaptive_heun,1e-07,1e-07,1.0,502,10228,20.374501992031874,2.482348463672679e-06,1,0.000253507838351652,1,5.71,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,adaptive_heun,1e-07,9.999999999999999e-06,100.0,502,1158,2.306772908366534,2.482348463672679e-06,1,0.0002545519091654569,1,0.99,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:LSODA,0.001,0.001,1.0,17,109,6.411764705882353,0.001007357146590948,1,0.0013573616743087769,1,0.03,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:LSODA,0.001,0.1,100.0,17,13,0.7647058823529411,0.001007357146590948,1,0.019269505515694618,0,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:LSODA,1e-05,1e-05,1.0,61,43530,713.6065573770492,4.078990241396241e-05,1,0.000271706870989874,1,11.41,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:LSODA,1e-05,0.001,100.0,61,105,1.721311475409836,4.078990241396241e-05,1,0.0009462042362429202,1,0.04,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:LSODA,1e-07,1e-07,1.0,395,121334,307.1746835443038,1.1331219411658822e-06,1,0.0002531166246626526,1,31.39,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:LSODA,1e-07,9.999999999999999e-06,100.0,395,19074,48.28860759493671,1.1331219411658822e-06,1,0.0002520920243114233,1,4.99,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:BDF,0.001,0.001,1.0,277,3047,11.0,0.003739784937351942,1,0.004571483004838228,1,1.16,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:BDF,0.001,0.1,100.0,277,3021,10.906137184115524,0.003739784937351942,1,0.05734715238213539,0,0.94,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:BDF,1e-05,1e-05,1.0,301,3237,10.754152823920267,0.00019689193868543953,1,0.0003378059482201934,1,2.54,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:BDF,1e-05,0.001,100.0,301,3045,10.116279069767442,0.00019689193868543953,1,0.004471858963370323,1,1.14,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:BDF,1e-07,1e-07,1.0,445,7942,17.847191011235957,3.1808867788640782e-06,1,0.0002574640675447881,1,28.95,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:BDF,1e-07,9.999999999999999e-06,100.0,445,3233,7.265168539325843,3.1808867788640782e-06,1,0.00045341538498178124,1,2.53,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:RK45,0.001,0.001,1.0,20,26,1.3,0.0018762060208246112,1,0.004995785187929869,1,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:RK45,0.001,0.1,100.0,20,20,1.0,0.0018762060208246112,1,0.010337208397686481,0,0.01,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:RK45,1e-05,1e-05,1.0,32,134,4.1875,0.00040339119732379913,1,0.0006788453902117908,1,0.04,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:RK45,1e-05,0.001,100.0,32,32,1.0,0.00040339119732379913,1,0.003928155172616243,1,0.02,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:RK45,1e-07,1e-07,1.0,98,2246,22.918367346938776,1.981077184609603e-05,1,0.00023606501054018736,1,0.58,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
spheres,2,0,scipy:RK45,1e-07,9.999999999999999e-06,100.0,98,134,1.3673469387755102,1.981077184609603e-05,1,0.0006350028561428189,1,0.06,0,1e-09,AMD Ryzen 7 7700X 8-Core Processor
