model,params,seed,epoch,tol,eval_tol,train_acc,train_loss,test_acc,test_loss,train_fwd_nfe,faithful_fwd_nfe,recon_rel,recon_ok,gap_acc,epoch_s,test_acc_at_tol,test_loss_at_tol,hardware
NODE,85316,0,3,0.001,1e-06,0.9214333333333333,0.2693965492884318,0.9258,0.24474895111322403,29.24255319148936,104,0.0002190853119827807,1,-0.00436666666666663,87.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,3,0.001,1e-07,0.9214333333333333,0.2693965492884318,0.9258,0.24474895111322403,29.24255319148936,236,3.920908784493804e-05,1,-0.00436666666666663,87.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,4,0.001,0.001,0.9272,0.25060987611611685,0.9321,0.24904917116165162,31.872340425531913,26,0.033593300729990005,0,-0.0049000000000000155,86.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,4,0.001,1e-05,0.9272,0.25060987611611685,0.9321,0.24904917116165162,31.872340425531913,56,0.001555132563225925,1,-0.0049000000000000155,86.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,4,0.001,1e-06,0.9272,0.25060987611611685,0.9321,0.24904917116165162,31.872340425531913,110,0.00020071520702913404,1,-0.0049000000000000155,86.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,4,0.001,1e-07,0.9272,0.25060987611611685,0.9321,0.24904917116165162,31.872340425531913,278,4.862571586272679e-05,1,-0.0049000000000000155,86.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,5,0.001,0.001,0.92985,0.2382764784971873,0.9358,0.2245434223651886,28.374468085106383,26,0.06119241937994957,0,-0.005950000000000011,83.8,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,5,0.001,1e-05,0.92985,0.2382764784971873,0.9358,0.2245434223651886,28.374468085106383,56,0.001768743502907455,1,-0.005950000000000011,83.8,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,5,0.001,1e-06,0.92985,0.2382764784971873,0.9358,0.2245434223651886,28.374468085106383,116,0.00037899051676504314,1,-0.005950000000000011,83.8,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,5,0.001,1e-07,0.92985,0.2382764784971873,0.9358,0.2245434223651886,28.374468085106383,290,7.350827945629135e-05,1,-0.005950000000000011,83.8,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,6,0.001,0.001,0.9348166666666666,0.22369924147923786,0.9363,0.22153180203437806,28.374468085106383,26,0.05345984175801277,0,-0.001483333333333392,78.6,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,6,0.001,1e-05,0.9348166666666666,0.22369924147923786,0.9363,0.22153180203437806,28.374468085106383,56,0.00198161113075912,1,-0.001483333333333392,78.6,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,6,0.001,1e-06,0.9348166666666666,0.22369924147923786,0.9363,0.22153180203437806,28.374468085106383,122,0.0004223856667522341,1,-0.001483333333333392,78.6,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,6,0.001,1e-07,0.9348166666666666,0.22369924147923786,0.9363,0.22153180203437806,28.374468085106383,314,0.00010929825657512993,1,-0.001483333333333392,78.6,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,7,0.001,0.001,0.9381,0.21220407860279084,0.9368,0.22116653738021852,30.365957446808512,38,2.338670492172241,0,0.0013000000000000789,85.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,7,0.001,1e-05,0.9381,0.21220407860279084,0.9368,0.22116653738021852,30.365957446808512,68,0.006883705500513315,1,0.0013000000000000789,85.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,7,0.001,1e-06,0.9381,0.21220407860279084,0.9368,0.22116653738021852,30.365957446808512,128,0.000857821898534894,1,0.0013000000000000789,85.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,7,0.001,1e-07,0.9381,0.21220407860279084,0.9368,0.22116653738021852,30.365957446808512,380,0.00021221415954641998,1,0.0013000000000000789,85.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,8,0.001,0.001,0.9430666666666667,0.1954165549357732,0.9453,0.19126069104671478,32.51063829787234,32,0.62229323387146,0,-0.0022333333333333094,89.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,8,0.001,1e-05,0.9430666666666667,0.1954165549357732,0.9453,0.19126069104671478,32.51063829787234,80,0.007122821174561977,1,-0.0022333333333333094,89.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,8,0.001,1e-06,0.9430666666666667,0.1954165549357732,0.9453,0.19126069104671478,32.51063829787234,140,0.0013237209059298038,1,-0.0022333333333333094,89.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,8,0.001,1e-07,0.9430666666666667,0.1954165549357732,0.9453,0.19126069104671478,32.51063829787234,428,0.00035709358053281903,1,-0.0022333333333333094,89.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,9,0.001,0.001,0.9470833333333334,0.1834085210800171,0.9441,0.1933684300124645,34.98723404255319,32,0.652871310710907,0,0.002983333333333338,97.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,9,0.001,1e-05,0.9470833333333334,0.1834085210800171,0.9441,0.1933684300124645,34.98723404255319,74,0.011354351416230202,0,0.002983333333333338,97.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,9,0.001,1e-06,0.9470833333333334,0.1834085210800171,0.9441,0.1933684300124645,34.98723404255319,140,0.002264823764562607,1,0.002983333333333338,97.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,9,0.001,1e-07,0.9470833333333334,0.1834085210800171,0.9441,0.1933684300124645,34.98723404255319,452,0.002468757564201951,1,0.002983333333333338,97.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,10,0.001,0.001,0.9504166666666667,0.16952398495674134,0.9495,0.1761330520093441,33.09787234042553,32,0.4528304636478424,0,0.0009166666666666767,95.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,10,0.001,1e-05,0.9504166666666667,0.16952398495674134,0.9495,0.1761330520093441,33.09787234042553,74,0.04302697628736496,0,0.0009166666666666767,95.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,10,0.001,1e-06,0.9504166666666667,0.16952398495674134,0.9495,0.1761330520093441,33.09787234042553,152,0.01892183907330036,0,0.0009166666666666767,95.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,10,0.001,1e-07,0.9504166666666667,0.16952398495674134,0.9495,0.1761330520093441,33.09787234042553,470,0.0067853545770049095,1,0.0009166666666666767,95.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,11,0.001,0.001,0.9542333333333334,0.15727747248808543,0.9518,0.16651325898468494,32.38297872340426,32,0.6207059621810913,0,0.0024333333333333984,100.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,11,0.001,1e-05,0.9542333333333334,0.15727747248808543,0.9518,0.16651325898468494,32.38297872340426,80,0.05377452075481415,0,0.0024333333333333984,100.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,11,0.001,1e-06,0.9542333333333334,0.15727747248808543,0.9518,0.16651325898468494,32.38297872340426,158,0.019233746454119682,0,0.0024333333333333984,100.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,11,0.001,1e-07,0.9542333333333334,0.15727747248808543,0.9518,0.16651325898468494,32.38297872340426,458,0.009418693371117115,1,0.0024333333333333984,100.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,12,0.001,0.001,0.9561,0.14966282612085344,0.9531,0.1748804135710001,32.35744680851064,38,2.238062858581543,0,0.0030000000000000027,93.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,12,0.001,1e-05,0.9561,0.14966282612085344,0.9531,0.1748804135710001,32.35744680851064,86,0.13643166422843933,0,0.0030000000000000027,93.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,12,0.001,1e-06,0.9561,0.14966282612085344,0.9531,0.1748804135710001,32.35744680851064,182,0.04085555672645569,0,0.0030000000000000027,93.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,12,0.001,1e-07,0.9561,0.14966282612085344,0.9531,0.1748804135710001,32.35744680851064,578,0.053047407418489456,0,0.0030000000000000027,93.7,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,13,0.001,0.001,0.95845,0.1418775880495707,0.9517,0.167816604372859,34.757446808510636,38,14.154305458068848,0,0.006750000000000034,112.9,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,13,0.001,1e-05,0.95845,0.1418775880495707,0.9517,0.167816604372859,34.757446808510636,86,0.16400308907032013,0,0.006750000000000034,112.9,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,13,0.001,1e-06,0.95845,0.1418775880495707,0.9517,0.167816604372859,34.757446808510636,176,0.0490238294005394,0,0.006750000000000034,112.9,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,13,0.001,1e-07,0.95845,0.1418775880495707,0.9517,0.167816604372859,34.757446808510636,560,0.0372886136174202,0,0.006750000000000034,112.9,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,14,0.001,0.001,0.9606,0.134361062391599,0.9502,0.1664935474216938,36.46808510638298,38,13.127481460571289,0,0.010399999999999965,134.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,14,0.001,1e-05,0.9606,0.134361062391599,0.9502,0.1664935474216938,36.46808510638298,86,1.633268117904663,0,0.010399999999999965,134.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,14,0.001,1e-06,0.9606,0.134361062391599,0.9502,0.1664935474216938,36.46808510638298,182,0.32503482699394226,0,0.010399999999999965,134.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,14,0.001,1e-07,0.9606,0.134361062391599,0.9502,0.1664935474216938,36.46808510638298,578,0.15030179917812347,0,0.010399999999999965,134.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,15,0.001,0.001,0.9615166666666667,0.13058067415952682,0.9569,0.14796477807313205,37.234042553191486,38,86.85679626464844,0,0.004616666666666713,157.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,15,0.001,1e-05,0.9615166666666667,0.13058067415952682,0.9569,0.14796477807313205,37.234042553191486,92,1.2593936920166016,0,0.004616666666666713,157.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,15,0.001,1e-06,0.9615166666666667,0.13058067415952682,0.9569,0.14796477807313205,37.234042553191486,188,0.24366575479507446,0,0.004616666666666713,157.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,15,0.001,1e-07,0.9615166666666667,0.13058067415952682,0.9569,0.14796477807313205,37.234042553191486,590,0.1520329713821411,0,0.004616666666666713,157.4,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,16,0.001,0.001,0.9629833333333333,0.12457642448743185,0.9589,0.1437157481431961,37.795744680851065,38,38.382545471191406,0,0.004083333333333328,156.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,16,0.001,1e-05,0.9629833333333333,0.12457642448743185,0.9589,0.1437157481431961,37.795744680851065,92,0.5069723129272461,0,0.004083333333333328,156.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,16,0.001,1e-06,0.9629833333333333,0.12457642448743185,0.9589,0.1437157481431961,37.795744680851065,194,0.07488983124494553,0,0.004083333333333328,156.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,16,0.001,1e-07,0.9629833333333333,0.12457642448743185,0.9589,0.1437157481431961,37.795744680851065,644,0.05223874747753143,0,0.004083333333333328,156.0,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,17,0.001,0.001,0.9638333333333333,0.11898313575585683,0.9608,0.14642541523873806,38.35744680851064,38,11.035440444946289,0,0.0030333333333333323,152.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,17,0.001,1e-05,0.9638333333333333,0.11898313575585683,0.9608,0.14642541523873806,38.35744680851064,98,0.7149889469146729,0,0.0030333333333333323,152.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,17,0.001,1e-06,0.9638333333333333,0.11898313575585683,0.9608,0.14642541523873806,38.35744680851064,200,0.22811555862426758,0,0.0030333333333333323,152.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,17,0.001,1e-07,0.9638333333333333,0.11898313575585683,0.9608,0.14642541523873806,38.35744680851064,674,0.05983510613441467,0,0.0030333333333333323,152.5,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,18,0.001,0.001,0.9659666666666666,0.11392671567598979,0.9572,0.145645521171391,38.1531914893617,38,4.8719162940979,0,0.00876666666666659,146.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,18,0.001,1e-05,0.9659666666666666,0.11392671567598979,0.9572,0.145645521171391,38.1531914893617,92,0.3718474209308624,0,0.00876666666666659,146.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,18,0.001,1e-06,0.9659666666666666,0.11392671567598979,0.9572,0.145645521171391,38.1531914893617,200,0.08676543831825256,0,0.00876666666666659,146.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,18,0.001,1e-07,0.9659666666666666,0.11392671567598979,0.9572,0.145645521171391,38.1531914893617,632,0.02168886363506317,0,0.00876666666666659,146.1,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,19,0.001,0.001,0.9671333333333333,0.11111763378779094,0.959,0.14613497466146946,38.12765957446808,38,10.394521713256836,0,0.008133333333333326,151.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,19,0.001,1e-05,0.9671333333333333,0.11111763378779094,0.959,0.14613497466146946,38.12765957446808,98,0.3566596210002899,0,0.008133333333333326,151.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,19,0.001,1e-06,0.9671333333333333,0.11111763378779094,0.959,0.14613497466146946,38.12765957446808,200,0.04252074658870697,0,0.008133333333333326,151.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,19,0.001,1e-07,0.9671333333333333,0.11111763378779094,0.959,0.14613497466146946,38.12765957446808,644,0.06479489803314209,0,0.008133333333333326,151.2,nan,nan,NVIDIA GeForce RTX 3090
NODE,85316,0,20,0.001,0.001,0.9668,0.11067673733830452,0.9611,0.14305126147642733,38.10212765957447,44,23.47123908996582,0,0.005700000000000038,157.6,0.9611,0.14305126147642733,NVIDIA GeForce RTX 3090
NODE,85316,0,20,0.001,1e-05,0.9668,0.11067673733830452,0.9611,0.14305126147642733,38.10212765957447,98,0.2997190058231354,0,0.005700000000000038,157.6,0.9612,0.14286571380198002,NVIDIA GeForce RTX 3090
NODE,85316,0,20,0.001,1e-06,0.9668,0.11067673733830452,0.9611,0.14305126147642733,38.10212765957447,224,0.08584549278020859,0,0.005700000000000038,157.6,0.9612,0.14286738065630197,NVIDIA GeForce RTX 3090
NODE,85316,0,20,0.001,1e-07,0.9668,0.11067673733830452,0.9611,0.14305126147642733,38.10212765957447,716,0.014966243878006935,0,0.005700000000000038,157.6,0.9611,0.14286659745797514,NVIDIA GeForce RTX 3090
