model,params,seed,epoch,train_tol,eval_tol,train_acc,train_loss,test_acc,test_loss,train_fwd_nfe,eval_fwd_nfe,recon_rel,recon_ok,gap_acc,epoch_s,test_acc_at_tol,test_loss_at_tol,hardware
NODE,173611,4,7,0.001,1e-06,0.52826,1.3265904188537598,0.4988,1.3894113775253296,26.0,92,0.00012505579798016697,1,0.02945999999999993,202.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,7,0.001,1e-07,0.52826,1.3265904188537598,0.4988,1.3894113775253296,26.0,218,1.8781542166834697e-05,1,0.02945999999999993,202.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,8,0.001,0.001,0.55312,1.255763381996155,0.5193,1.3314706632614135,26.0,26,0.05090659484267235,0,0.03381999999999996,208.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,8,0.001,1e-05,0.55312,1.255763381996155,0.5193,1.3314706632614135,26.0,56,0.0009231812437064946,1,0.03381999999999996,208.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,8,0.001,1e-06,0.55312,1.255763381996155,0.5193,1.3314706632614135,26.0,104,0.00015454363892786205,1,0.03381999999999996,208.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,8,0.001,1e-07,0.55312,1.255763381996155,0.5193,1.3314706632614135,26.0,248,2.0621379007934593e-05,1,0.03381999999999996,208.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,9,0.001,0.001,0.5785,1.1897660879135132,0.5347,1.31463563041687,26.0,26,0.05636373534798622,0,0.04380000000000006,217.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,9,0.001,1e-05,0.5785,1.1897660879135132,0.5347,1.31463563041687,26.0,56,0.0008065904839895666,1,0.04380000000000006,217.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,9,0.001,1e-06,0.5785,1.1897660879135132,0.5347,1.31463563041687,26.0,110,0.0001658470428083092,1,0.04380000000000006,217.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,9,0.001,1e-07,0.5785,1.1897660879135132,0.5347,1.31463563041687,26.0,266,2.156402297259774e-05,1,0.04380000000000006,217.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,10,0.001,0.001,0.59532,1.1445524390029906,0.5295,1.3179089483261108,26.0,26,0.04433256760239601,0,0.06581999999999999,240.1,0.5295,1.3179089483261108,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,10,0.001,1e-05,0.59532,1.1445524390029906,0.5295,1.3179089483261108,26.0,56,0.0006693405448459089,1,0.06581999999999999,240.1,0.5294,1.3167664903640748,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,10,0.001,1e-06,0.59532,1.1445524390029906,0.5295,1.3179089483261108,26.0,110,0.00017809038399718702,1,0.06581999999999999,240.1,0.5296,1.3167664978027345,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,4,10,0.001,1e-07,0.59532,1.1445524390029906,0.5295,1.3179089483261108,26.0,272,2.0849598513450474e-05,1,0.06581999999999999,240.1,0.5295,1.3167672718048096,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,1,0.001,0.001,0.36878,1.8047882972717286,0.4271,1.6226449188232421,16.23469387755102,20,0.0027759827207773924,1,-0.05831999999999998,58.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,1,0.001,1e-05,0.36878,1.8047882972717286,0.4271,1.6226449188232421,16.23469387755102,32,0.000537385290954262,1,-0.05831999999999998,58.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,1,0.001,1e-06,0.36878,1.8047882972717286,0.4271,1.6226449188232421,16.23469387755102,44,0.0002051298797596246,1,-0.05831999999999998,58.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,1,0.001,1e-07,0.36878,1.8047882972717286,0.4271,1.6226449188232421,16.23469387755102,86,2.4898969058995135e-05,1,-0.05831999999999998,58.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,2,0.001,0.001,0.45554,1.5516454737854004,0.4683,1.502205432510376,20.0,20,0.010822906158864498,0,-0.012759999999999994,67.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,2,0.001,1e-05,0.45554,1.5516454737854004,0.4683,1.502205432510376,20.0,32,0.0004402092017699033,1,-0.012759999999999994,67.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,2,0.001,1e-06,0.45554,1.5516454737854004,0.4683,1.502205432510376,20.0,50,0.00011016274947905913,1,-0.012759999999999994,67.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,2,0.001,1e-07,0.45554,1.5516454737854004,0.4683,1.502205432510376,20.0,98,2.2392945538740605e-05,1,-0.012759999999999994,67.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,3,0.001,0.001,0.4934,1.4375314380645752,0.5048,1.394922779083252,20.0,20,0.013450299389660358,0,-0.011400000000000021,72.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,3,0.001,1e-05,0.4934,1.4375314380645752,0.5048,1.394922779083252,20.0,32,0.0007989683654159307,1,-0.011400000000000021,72.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,3,0.001,1e-06,0.4934,1.4375314380645752,0.5048,1.394922779083252,20.0,56,0.0001358025474473834,1,-0.011400000000000021,72.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,3,0.001,1e-07,0.4934,1.4375314380645752,0.5048,1.394922779083252,20.0,110,2.183213109674398e-05,1,-0.011400000000000021,72.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,4,0.001,0.001,0.52942,1.3317773265457153,0.5138,1.357767342567444,20.0,20,0.013092086650431156,0,0.015619999999999967,72.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,4,0.001,1e-05,0.52942,1.3317773265457153,0.5138,1.357767342567444,20.0,32,0.0006200616480782628,1,0.015619999999999967,72.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,4,0.001,1e-06,0.52942,1.3317773265457153,0.5138,1.357767342567444,20.0,56,0.0001548189902678132,1,0.015619999999999967,72.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,4,0.001,1e-07,0.52942,1.3317773265457153,0.5138,1.357767342567444,20.0,122,2.4579498131060973e-05,1,0.015619999999999967,72.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,5,0.001,0.001,0.55498,1.2571146465682983,0.5404,1.2977110460281371,20.0,20,0.02563652954995632,0,0.014580000000000037,72.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,5,0.001,1e-05,0.55498,1.2571146465682983,0.5404,1.2977110460281371,20.0,38,0.0007128117722459137,1,0.014580000000000037,72.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,5,0.001,1e-06,0.55498,1.2571146465682983,0.5404,1.2977110460281371,20.0,62,0.00014953353093005717,1,0.014580000000000037,72.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,5,0.001,1e-07,0.55498,1.2571146465682983,0.5404,1.2977110460281371,20.0,140,2.6696352506405674e-05,1,0.014580000000000037,72.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,6,0.001,0.001,0.58938,1.1645749103546144,0.5561,1.252677624130249,20.0,20,0.009622426703572273,1,0.033279999999999976,73.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,6,0.001,1e-05,0.58938,1.1645749103546144,0.5561,1.252677624130249,20.0,38,0.0007484909147024155,1,0.033279999999999976,73.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,6,0.001,1e-06,0.58938,1.1645749103546144,0.5561,1.252677624130249,20.0,68,0.00016002847405616194,1,0.033279999999999976,73.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,6,0.001,1e-07,0.58938,1.1645749103546144,0.5561,1.252677624130249,20.0,146,2.8124604796175845e-05,1,0.033279999999999976,73.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,7,0.001,0.001,0.62198,1.0807718003845215,0.5753,1.1893507495880127,20.0,20,0.032952867448329926,0,0.046679999999999944,75.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,7,0.001,1e-05,0.62198,1.0807718003845215,0.5753,1.1893507495880127,20.0,38,0.0010213271016255021,1,0.046679999999999944,75.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,7,0.001,1e-06,0.62198,1.0807718003845215,0.5753,1.1893507495880127,20.0,68,0.0001856662711361423,1,0.046679999999999944,75.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,7,0.001,1e-07,0.62198,1.0807718003845215,0.5753,1.1893507495880127,20.0,158,2.8995547836530022e-05,1,0.046679999999999944,75.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,8,0.001,0.001,0.64402,1.0202869281196594,0.5831,1.175893356513977,20.0,20,0.0668741762638092,0,0.060920000000000085,80.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,8,0.001,1e-05,0.64402,1.0202869281196594,0.5831,1.175893356513977,20.0,44,0.0010691380593925714,1,0.060920000000000085,80.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,8,0.001,1e-06,0.64402,1.0202869281196594,0.5831,1.175893356513977,20.0,74,0.00021477157133631408,1,0.060920000000000085,80.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,8,0.001,1e-07,0.64402,1.0202869281196594,0.5831,1.175893356513977,20.0,164,3.1309766200138256e-05,1,0.060920000000000085,80.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,9,0.001,0.001,0.66394,0.9633035428619384,0.5939,1.1745903268814086,20.0,20,0.1668299287557602,0,0.07003999999999999,86.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,9,0.001,1e-05,0.66394,0.9633035428619384,0.5939,1.1745903268814086,20.0,44,0.00173432647716254,1,0.07003999999999999,86.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,9,0.001,1e-06,0.66394,0.9633035428619384,0.5939,1.1745903268814086,20.0,80,0.0002395386982243508,1,0.07003999999999999,86.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,9,0.001,1e-07,0.66394,0.9633035428619384,0.5939,1.1745903268814086,20.0,176,5.683649578713812e-05,1,0.07003999999999999,86.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,10,0.001,0.001,0.68514,0.9059845242500305,0.5991,1.1512927951812744,20.0,20,1.0820542573928833,0,0.08604,93.8,0.5991,1.1512927951812744,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,10,0.001,1e-05,0.68514,0.9059845242500305,0.5991,1.1512927951812744,20.0,50,0.0019580768421292305,1,0.08604,93.8,0.5954,1.1552773010253907,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,10,0.001,1e-06,0.68514,0.9059845242500305,0.5991,1.1512927951812744,20.0,86,0.0005388204590417445,1,0.08604,93.8,0.5951,1.1553258972167968,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,4,10,0.001,1e-07,0.68514,0.9059845242500305,0.5991,1.1512927951812744,20.0,194,8.845103002386168e-05,1,0.08604,93.8,0.5951,1.1553282651901244,NVIDIA A100 80GB PCIe MIG 4g.40gb
