model,params,seed,epoch,train_tol,eval_tol,train_acc,train_loss,test_acc,test_loss,train_fwd_nfe,eval_fwd_nfe,recon_rel,recon_ok,gap_acc,epoch_s,test_acc_at_tol,test_loss_at_tol,hardware
NODE,173611,3,3,0.001,1e-06,0.47292,1.4890332040023804,0.4673,1.4821335582733155,20.0,74,0.00013539663632400334,1,0.005620000000000014,160.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,3,0.001,1e-07,0.47292,1.4890332040023804,0.4673,1.4821335582733155,20.0,152,2.835500163200777e-05,1,0.005620000000000014,160.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,4,0.001,0.001,0.49742,1.4108922969818116,0.4857,1.4367755933761597,20.0,20,0.0844905897974968,0,0.011719999999999953,162.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,4,0.001,1e-05,0.49742,1.4108922969818116,0.4857,1.4367755933761597,20.0,44,0.001064459909684956,1,0.011719999999999953,162.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,4,0.001,1e-06,0.49742,1.4108922969818116,0.4857,1.4367755933761597,20.0,80,0.00019557535415515304,1,0.011719999999999953,162.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,4,0.001,1e-07,0.49742,1.4108922969818116,0.4857,1.4367755933761597,20.0,182,4.1469647840131074e-05,1,0.011719999999999953,162.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,5,0.001,0.001,0.51768,1.3600777942657472,0.4972,1.3942027389526368,20.244897959183675,20,0.32835474610328674,0,0.020480000000000054,162.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,5,0.001,1e-05,0.51768,1.3600777942657472,0.4972,1.3942027389526368,20.244897959183675,44,0.0016290005296468735,1,0.020480000000000054,162.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,5,0.001,1e-06,0.51768,1.3600777942657472,0.4972,1.3942027389526368,20.244897959183675,86,0.0002607241622172296,1,0.020480000000000054,162.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,5,0.001,1e-07,0.51768,1.3600777942657472,0.4972,1.3942027389526368,20.244897959183675,188,4.746161721413955e-05,1,0.020480000000000054,162.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,6,0.001,0.001,0.53948,1.2973206679153442,0.5006,1.3944143684387207,20.06122448979592,20,0.17160403728485107,0,0.038879999999999915,192.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,6,0.001,1e-05,0.53948,1.2973206679153442,0.5006,1.3944143684387207,20.06122448979592,50,0.0012130225077271461,1,0.038879999999999915,192.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,6,0.001,1e-06,0.53948,1.2973206679153442,0.5006,1.3944143684387207,20.06122448979592,92,0.00021731726883444935,1,0.038879999999999915,192.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,6,0.001,1e-07,0.53948,1.2973206679153442,0.5006,1.3944143684387207,20.06122448979592,206,5.935293302172795e-05,1,0.038879999999999915,192.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,7,0.001,0.001,0.5619,1.2284345530509948,0.516,1.3434765520095826,24.683673469387756,26,0.1338636577129364,0,0.04589999999999994,216.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,7,0.001,1e-05,0.5619,1.2284345530509948,0.516,1.3434765520095826,24.683673469387756,50,0.001638771966099739,1,0.04589999999999994,216.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,7,0.001,1e-06,0.5619,1.2284345530509948,0.516,1.3434765520095826,24.683673469387756,98,0.0001990963501157239,1,0.04589999999999994,216.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,7,0.001,1e-07,0.5619,1.2284345530509948,0.516,1.3434765520095826,24.683673469387756,224,4.828126111533493e-05,1,0.04589999999999994,216.8,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,8,0.001,0.001,0.58482,1.1783526265716553,0.5289,1.3241519943237305,26.0,26,0.09015753865242004,0,0.05591999999999997,219.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,8,0.001,1e-05,0.58482,1.1783526265716553,0.5289,1.3241519943237305,26.0,56,0.0011886009015142918,1,0.05591999999999997,219.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,8,0.001,1e-06,0.58482,1.1783526265716553,0.5289,1.3241519943237305,26.0,104,0.0002088203764287755,1,0.05591999999999997,219.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,8,0.001,1e-07,0.58482,1.1783526265716553,0.5289,1.3241519943237305,26.0,242,4.545249612419866e-05,1,0.05591999999999997,219.6,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,9,0.001,0.001,0.6024,1.1293544597625733,0.5329,1.3204145547866821,26.0,26,0.10856784135103226,0,0.0695,226.1,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,9,0.001,1e-05,0.6024,1.1293544597625733,0.5329,1.3204145547866821,26.0,56,0.0011116518871858716,1,0.0695,226.1,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,9,0.001,1e-06,0.6024,1.1293544597625733,0.5329,1.3204145547866821,26.0,110,0.00018406474555376917,1,0.0695,226.1,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,9,0.001,1e-07,0.6024,1.1293544597625733,0.5329,1.3204145547866821,26.0,260,3.937350629712455e-05,1,0.0695,226.1,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,10,0.001,0.001,0.61836,1.0840739477157593,0.5371,1.3053013105392457,26.0,26,0.10568109899759293,0,0.08126,234.4,0.5371,1.3053013105392457,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,10,0.001,1e-05,0.61836,1.0840739477157593,0.5371,1.3053013105392457,26.0,56,0.0009814255172386765,1,0.08126,234.4,0.537,1.3026683591842652,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,10,0.001,1e-06,0.61836,1.0840739477157593,0.5371,1.3053013105392457,26.0,116,0.00020133536600042135,1,0.08126,234.4,0.5369,1.3026748397827148,NVIDIA A100 80GB PCIe MIG 4g.40gb
NODE,173611,3,10,0.001,1e-07,0.61836,1.0840739477157593,0.5371,1.3053013105392457,26.0,272,3.8624046283075586e-05,1,0.08126,234.4,0.5369,1.3026760318756103,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,1,0.001,0.001,0.36998,1.792836082725525,0.4407,1.5810734430313111,19.96938775510204,20,0.005295072682201862,1,-0.07072,58.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,1,0.001,1e-05,0.36998,1.792836082725525,0.4407,1.5810734430313111,19.96938775510204,32,0.0006433117086999118,1,-0.07072,58.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,1,0.001,1e-06,0.36998,1.792836082725525,0.4407,1.5810734430313111,19.96938775510204,50,0.00011234715930186212,1,-0.07072,58.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,1,0.001,1e-07,0.36998,1.792836082725525,0.4407,1.5810734430313111,19.96938775510204,92,1.8605163859319873e-05,1,-0.07072,58.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,2,0.001,0.001,0.46056,1.5390045728683472,0.4641,1.5112268152236938,20.0,20,0.006374875083565712,1,-0.0035399999999999876,63.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,2,0.001,1e-05,0.46056,1.5390045728683472,0.4641,1.5112268152236938,20.0,32,0.00047763471957296133,1,-0.0035399999999999876,63.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,2,0.001,1e-06,0.46056,1.5390045728683472,0.4641,1.5112268152236938,20.0,56,0.00013281404972076416,1,-0.0035399999999999876,63.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,2,0.001,1e-07,0.46056,1.5390045728683472,0.4641,1.5112268152236938,20.0,122,2.3682401661062613e-05,1,-0.0035399999999999876,63.9,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,3,0.001,0.001,0.5066,1.3948421490478515,0.511,1.3800093677520753,20.0,20,0.007870197296142578,1,-0.0043999999999999595,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,3,0.001,1e-05,0.5066,1.3948421490478515,0.511,1.3800093677520753,20.0,38,0.000620674283709377,1,-0.0043999999999999595,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,3,0.001,1e-06,0.5066,1.3948421490478515,0.511,1.3800093677520753,20.0,62,0.00012238571071065962,1,-0.0043999999999999595,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,3,0.001,1e-07,0.5066,1.3948421490478515,0.511,1.3800093677520753,20.0,128,2.279949330841191e-05,1,-0.0043999999999999595,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,4,0.001,0.001,0.53922,1.3035551586151124,0.5124,1.3646946268081666,20.0,20,0.0109754279255867,0,0.026820000000000066,70.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,4,0.001,1e-05,0.53922,1.3035551586151124,0.5124,1.3646946268081666,20.0,38,0.0008788184495642781,1,0.026820000000000066,70.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,4,0.001,1e-06,0.53922,1.3035551586151124,0.5124,1.3646946268081666,20.0,68,0.0001582698168931529,1,0.026820000000000066,70.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,4,0.001,1e-07,0.53922,1.3035551586151124,0.5124,1.3646946268081666,20.0,146,2.5460381948505528e-05,1,0.026820000000000066,70.4,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,5,0.001,0.001,0.5694,1.2151640972137452,0.5581,1.2451986255645753,20.0,20,0.011405497789382935,0,0.011299999999999977,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,5,0.001,1e-05,0.5694,1.2151640972137452,0.5581,1.2451986255645753,20.0,38,0.0008956447709351778,1,0.011299999999999977,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,5,0.001,1e-06,0.5694,1.2151640972137452,0.5581,1.2451986255645753,20.0,74,0.00015711403102613986,1,0.011299999999999977,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,5,0.001,1e-07,0.5694,1.2151640972137452,0.5581,1.2451986255645753,20.0,158,2.81842421827605e-05,1,0.011299999999999977,70.5,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,6,0.001,0.001,0.61486,1.0982982321929933,0.5746,1.1913142803192138,20.0,20,0.010042077861726284,0,0.04025999999999996,71.0,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,6,0.001,1e-05,0.61486,1.0982982321929933,0.5746,1.1913142803192138,20.0,44,0.0007998362416401505,1,0.04025999999999996,71.0,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,6,0.001,1e-06,0.61486,1.0982982321929933,0.5746,1.1913142803192138,20.0,74,0.00015684131358284503,1,0.04025999999999996,71.0,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,6,0.001,1e-07,0.61486,1.0982982321929933,0.5746,1.1913142803192138,20.0,158,2.896030855481513e-05,1,0.04025999999999996,71.0,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,7,0.001,0.001,0.64202,1.0203070529174805,0.5927,1.1509741075515747,20.0,20,0.02103969268500805,0,0.04932000000000003,74.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,7,0.001,1e-05,0.64202,1.0203070529174805,0.5927,1.1509741075515747,20.0,44,0.0007368410006165504,1,0.04932000000000003,74.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,7,0.001,1e-06,0.64202,1.0203070529174805,0.5927,1.1509741075515747,20.0,80,0.0001696619438007474,1,0.04932000000000003,74.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,7,0.001,1e-07,0.64202,1.0203070529174805,0.5927,1.1509741075515747,20.0,170,3.0763447284698486e-05,1,0.04932000000000003,74.3,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,8,0.001,0.001,0.66482,0.9602582999038697,0.5923,1.1686073711395264,20.0,20,0.03897542506456375,0,0.07251999999999992,81.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,8,0.001,1e-05,0.66482,0.9602582999038697,0.5923,1.1686073711395264,20.0,44,0.0009838496334850788,1,0.07251999999999992,81.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,8,0.001,1e-06,0.66482,0.9602582999038697,0.5923,1.1686073711395264,20.0,86,0.0001623878488317132,1,0.07251999999999992,81.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,8,0.001,1e-07,0.66482,0.9602582999038697,0.5923,1.1686073711395264,20.0,182,3.311362161184661e-05,1,0.07251999999999992,81.2,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,9,0.001,0.001,0.68782,0.8999339192390442,0.5996,1.1368379083633422,20.0,20,0.047168802469968796,0,0.08821999999999997,86.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,9,0.001,1e-05,0.68782,0.8999339192390442,0.5996,1.1368379083633422,20.0,50,0.0012194077717140317,1,0.08821999999999997,86.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,9,0.001,1e-06,0.68782,0.8999339192390442,0.5996,1.1368379083633422,20.0,92,0.00029677117709070444,1,0.08821999999999997,86.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,9,0.001,1e-07,0.68782,0.8999339192390442,0.5996,1.1368379083633422,20.0,194,3.4201151720480993e-05,1,0.08821999999999997,86.7,nan,nan,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,10,0.001,0.001,0.70868,0.8381450033569336,0.5968,1.168094486618042,20.0,20,0.06917941570281982,0,0.11187999999999998,91.2,0.5968,1.168094486618042,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,10,0.001,1e-05,0.70868,0.8381450033569336,0.5968,1.168094486618042,20.0,50,0.0011348697589710355,1,0.11187999999999998,91.2,0.5937,1.1726297758102417,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,10,0.001,1e-06,0.70868,0.8381450033569336,0.5968,1.168094486618042,20.0,92,0.0002137028204742819,1,0.11187999999999998,91.2,0.5939,1.172606090736389,NVIDIA A100 80GB PCIe MIG 4g.40gb
ANODE-p10,172452,3,10,0.001,1e-07,0.70868,0.8381450033569336,0.5968,1.168094486618042,20.0,206,4.532784078037366e-05,1,0.11187999999999998,91.2,0.5939,1.1726027585983276,NVIDIA A100 80GB PCIe MIG 4g.40gb
